Timestamp;ND;I014_ND;TSD;I014_TSD;ENGLAND_WALES_DEMAND;EMBEDDED_WIND_GENERATION;EMBEDDED_WIND_CAPACITY;EMBEDDED_SOLAR_GENERATION;EMBEDDED_SOLAR_CAPACITY
2015-04-20 11:30:00.000;34010;33848;35145;34995;30497;327;4021;6550;8502
2015-04-20 12:00:00.000;33582;33435;34717;34728;30085;331;4021;6680;8502
2015-04-20 12:30:00.000;33234;33101;34361;34386;29788;335;4021;6600;8502
2015-04-20 13:00:00.000;33082;32954;34185;34215;29680;340;4021;6420;8502
2015-04-20 13:30:00.000;32740;32625;33852;33897;29390;344;4021;6200;8502
2015-04-20 14:00:00.000;32736;32637;33870;33929;29405;350;4021;5760;8502
2015-04-20 14:30:00.000;33297;33215;34432;34426;29976;356;4021;5160;8502
2015-04-20 15:00:00.000;34187;34116;35325;35258;30816;368;4021;4530;8502
2015-04-20 15:30:00.000;35230;35161;36369;36305;31788;380;4021;3830;8502
2015-04-20 16:00:00.000;36147;36052;37358;37268;32657;376;4021;3160;8502
2015-04-20 16:30:00.000;36574;36460;37795;37682;33118;372;4021;2400;8502
2015-04-20 17:00:00.000;36771;36648;37998;37879;33397;361;4021;1700;8502
2015-04-20 17:30:00.000;36748;36636;37962;37855;33412;350;4021;1060;8502
2015-04-20 18:00:00.000;36801;36658;38019;37882;33515;329;4021;560;8502
2015-04-20 18:30:00.000;36889;36737;38111;37968;33601;307;4021;195;8502
2015-04-20 19:00:00.000;37516;37367;38740;38600;34175;302;4021;73;8502
2015-04-20 19:30:00.000;38395;38271;39611;39490;34976;297;4021;0;8502
2015-04-20 20:00:00.000;37866;37587;39065;38790;34357;298;4021;0;8502
2015-04-20 20:30:00.000;35744;35466;36881;36612;32404;299;4021;0;8502
2015-04-20 21:00:00.000;33681;33402;34750;34476;30506;297;4021;0;8502
2015-04-20 21:30:00.000;31359;31082;32207;31930;28401;295;4021;0;8502
2015-04-20 22:00:00.000;28970;28708;29534;29278;26203;297;4021;0;8502
2015-04-20 22:30:00.000;27173;26915;27967;27881;24578;298;4021;0;8502
2015-04-20 23:00:00.000;25729;25522;27341;27313;23231;313;4021;0;8502
2015-04-20 23:30:00.000;25040;24848;26959;26921;22590;327;4021;0;8502
2015-04-21 00:00:00.000;25005;24838;26940;26928;22643;321;4021;0;8504
2015-04-21 00:30:00.000;25355;25193;27368;27361;23065;315;4021;0;8504
2015-04-21 01:00:00.000;25205;25027;27263;27241;22917;322;4021;0;8504
2015-04-21 01:30:00.000;24945;24763;26942;26911;22625;329;4021;0;8504
2015-04-21 02:00:00.000;24678;24514;26616;26605;22321;328;4021;0;8504
2015-04-21 02:30:00.000;24611;24444;26540;26527;22285;326;4021;0;8504
2015-04-21 03:00:00.000;24424;24274;26353;26357;22122;341;4021;0;8504
2015-04-21 03:30:00.000;24493;24377;26410;26448;22197;355;4021;0;8504
2015-04-21 04:00:00.000;25301;25212;27093;27150;22897;356;4021;0;8504
2015-04-21 04:30:00.000;26075;25997;27586;27649;23637;357;4021;322;8504
2015-04-21 05:00:00.000;28736;28728;29468;29593;26092;356;4021;132;8504
2015-04-21 05:30:00.000;31724;31720;32242;32233;28827;354;4021;461;8504
2015-04-21 06:00:00.000;35042;34987;35552;35499;31802;337;4021;959;8504
2015-04-21 06:30:00.000;36535;36380;37128;36981;33132;320;4021;1540;8504
2015-04-21 07:00:00.000;36918;36742;37752;37579;33419;348;4021;2180;8504
2015-04-21 07:30:00.000;36073;35861;37029;36817;32625;375;4021;2910;8504
2015-04-21 08:00:00.000;35797;35629;36904;36744;32378;401;4021;3670;8504
2015-04-21 08:30:00.000;35184;34996;36345;36163;31803;426;4021;4450;8504
2015-04-21 09:00:00.000;34290;34131;35462;35309;30931;485;4021;5130;8504
2015-04-21 09:30:00.000;33838;33718;35021;34903;30496;544;4021;5760;8504
2015-04-21 10:00:00.000;33545;33411;34629;34500;30193;551;4021;6170;8504
2015-04-21 10:30:00.000;33209;33125;34292;34212;29860;557;4021;6560;8504
2015-04-21 11:00:00.000;33169;33029;34253;34116;29833;554;4021;6840;8504
2015-04-21 11:30:00.000;32771;32617;33850;33735;29490;551;4021;6990;8504
2015-04-21 12:00:00.000;32392;32251;33431;33447;29133;544;4021;7040;8504
2015-04-21 12:30:00.000;32211;32062;33241;33250;28985;537;4021;6950;8504
2015-04-21 13:00:00.000;32040;31879;32986;32983;28853;537;4021;6760;8504
2015-04-21 13:30:00.000;31756;31620;32654;32676;28586;536;4021;6420;8504
2015-04-21 14:00:00.000;31765;31629;32738;32727;28583;541;4021;5900;8504
2015-04-21 14:30:00.000;32374;32293;33395;33317;29159;545;4021;5330;8504
2015-04-21 15:00:00.000;33373;33290;34358;34281;30099;568;4021;4710;8504
2015-04-21 15:30:00.000;34475;34379;35495;35404;31134;591;4021;4040;8504
2015-04-21 16:00:00.000;35260;35144;36366;36256;31885;592;4021;3320;8504
2015-04-21 16:30:00.000;35638;35514;36773;36657;32295;593;4021;2580;8504
2015-04-21 17:00:00.000;35819;35693;36947;36828;32535;575;4021;1860;8504
2015-04-21 17:30:00.000;36106;35970;37169;37030;32850;557;4021;1210;8504
2015-04-21 18:00:00.000;36065;35917;37028;36886;32892;521;4021;649;8504
2015-04-21 18:30:00.000;36183;36048;37143;37015;32997;485;4021;233;8504
2015-04-21 19:00:00.000;36765;36643;37725;37612;33514;471;4021;84;8504
2015-04-21 19:30:00.000;37812;37666;38849;38702;34441;456;4021;0;8504
2015-04-21 20:00:00.000;37230;36992;38347;38120;33804;448;4021;0;8504
2015-04-21 20:30:00.000;35328;35036;36431;36147;32046;440;4021;0;8504
2015-04-21 21:00:00.000;33386;33074;34294;33988;30266;443;4021;0;8504
2015-04-21 21:30:00.000;30980;30665;31703;31391;28028;446;4021;0;8504
2015-04-21 22:00:00.000;28686;28404;29272;28990;25914;449;4021;0;8504
2015-04-21 22:30:00.000;26874;26610;27930;27658;24259;452;4021;0;8504
2015-04-21 23:00:00.000;25412;25155;26980;26732;22906;463;4021;0;8504
2015-04-21 23:30:00.000;24658;24423;26297;26072;22199;473;4021;0;8504
2015-04-22 00:00:00.000;24702;24521;26388;26217;22308;473;4021;0;8506
2015-04-22 00:30:00.000;25088;24910;26983;26690;22755;472;4021;0;8506
2015-04-22 01:00:00.000;24825;24632;26716;26520;22497;469;4021;0;8506
2015-04-22 01:30:00.000;24520;24324;26399;26209;22192;465;4021;0;8506
2015-04-22 02:00:00.000;24268;24074;26204;26021;21915;457;4021;0;8506
2015-04-22 02:30:00.000;24141;23931;26075;25870;21785;449;4021;0;8506
2015-04-22 03:00:00.000;23991;23805;25913;25730;21644;447;4021;0;8506
2015-04-22 03:30:00.000;24197;24024;26106;25938;21832;445;4021;0;8506
2015-04-22 04:00:00.000;24941;24819;26778;26657;22474;440;4021;0;8506
2015-04-22 04:30:00.000;25616;25504;26907;26769;23108;434;4021;66;8506
2015-04-22 05:00:00.000;28313;28267;28822;28774;25598;432;4021;136;8506
2015-04-22 05:30:00.000;31364;31304;31869;31816;28436;430;4021;473;8506
2015-04-22 06:00:00.000;34763;34700;35273;35218;31502;431;4021;960;8506
2015-04-22 06:30:00.000;36199;36068;36709;36583;32816;432;4021;1500;8506
2015-04-22 07:00:00.000;36569;36406;37311;37157;33092;461;4021;2160;8506
2015-04-22 07:30:00.000;35778;35597;36768;36594;32350;489;4021;2870;8506
2015-04-22 08:00:00.000;35557;35400;36641;36492;32121;513;4021;3630;8506
2015-04-22 08:30:00.000;34984;34805;36097;35925;31576;537;4021;4310;8506
2015-04-22 09:00:00.000;34372;34187;35547;35371;30975;579;4021;4900;8506
2015-04-22 09:30:00.000;34109;33926;35250;35075;30744;621;4021;5390;8506
2015-04-22 10:00:00.000;33900;33742;34997;34845;30550;643;4021;5800;8506
2015-04-22 10:30:00.000;33813;33636;34866;34694;30447;665;4021;6030;8506
2015-04-22 11:00:00.000;33754;33553;34799;34604;30413;672;4021;6060;8506
2015-04-22 11:30:00.000;33379;33161;34425;34212;30112;678;4021;6040;8506
2015-04-22 12:00:00.000;33019;32819;34067;33873;29783;686;4021;6000;8506
2015-04-22 12:30:00.000;32938;32715;33949;33731;29730;694;4021;5770;8506
2015-04-22 13:00:00.000;32840;32676;33882;33722;29654;703;4021;5540;8506
2015-04-22 13:30:00.000;32760;32589;33815;33650;29598;711;4021;5100;8506
2015-04-22 14:00:00.000;32854;32743;33910;33802;29683;713;4021;4710;8506
2015-04-22 14:30:00.000;33499;33443;34539;34488;30316;714;4021;4280;8506
2015-04-22 15:00:00.000;34482;34392;35527;35441;31214;715;4021;3790;8506
2015-04-22 15:30:00.000;35547;35447;36634;36539;32225;715;4021;3280;8506
2015-04-22 16:00:00.000;36086;35968;37098;36986;32733;699;4021;2650;8506
2015-04-22 16:30:00.000;36335;36200;37271;37146;33013;683;4021;2090;8506
2015-04-22 17:00:00.000;36441;36284;37378;37226;33196;652;4021;1570;8506
2015-04-22 17:30:00.000;36511;36339;37486;37322;33313;620;4021;1090;8506
2015-04-22 18:00:00.000;36422;36207;37389;37182;33302;572;4021;602;8506
2015-04-22 18:30:00.000;36222;36077;37199;37062;33114;523;4021;234;8506
2015-04-22 19:00:00.000;36676;36561;37667;37560;33517;496;4021;51;8506
2015-04-22 19:30:00.000;37533;37439;38638;38551;34313;469;4021;0;8506
2015-04-22 20:00:00.000;37102;36931;38306;38141;33784;452;4021;0;8506
2015-04-22 20:30:00.000;35436;35182;36556;36308;32249;435;4021;0;8506
2015-04-22 21:00:00.000;33394;33103;34403;34114;30390;404;4021;0;8506
2015-04-22 21:30:00.000;31218;30864;32110;31759;28386;373;4021;0;8506
2015-04-22 22:00:00.000;28946;28543;29607;29206;26294;350;4021;0;8506
2015-04-22 22:30:00.000;26993;26711;27522;27236;24505;326;4021;0;8506
2015-04-22 23:00:00.000;25566;25294;26829;26594;23168;310;4021;0;8506
2015-04-22 23:30:00.000;24948;24725;26588;26646;22591;294;4021;0;8506
2015-04-23 00:00:00.000;24988;24799;26623;26767;22714;271;4021;0;8508
2015-04-23 00:30:00.000;25234;25052;26704;26722;23015;248;4021;0;8508
2015-04-23 01:00:00.000;25039;24844;26546;26517;22822;243;4021;0;8508
2015-04-23 01:30:00.000;24794;24617;26564;26557;22574;237;4021;0;8508
2015-04-23 02:00:00.000;24461;24281;26344;26321;22224;230;4021;0;8508
2015-04-23 02:30:00.000;24310;24116;26151;26144;22069;222;4021;0;8508
2015-04-23 03:00:00.000;24295;24099;26091;26123;22056;222;4021;0;8508
2015-04-23 03:30:00.000;24293;24222;26143;26352;22033;221;4021;0;8508
2015-04-23 04:00:00.000;24930;24928;26771;27042;22564;219;4021;0;8508
2015-04-23 04:30:00.000;25763;25726;27452;27517;23370;217;4021;690;8508
2015-04-23 05:00:00.000;28467;28454;29152;29116;25887;223;4021;85;8508
2015-04-23 05:30:00.000;31494;31560;31998;32070;28695;228;4021;250;8508
2015-04-23 06:00:00.000;35328;35301;35836;35818;32183;224;4021;490;8508
2015-04-23 06:30:00.000;37226;37112;37734;37617;33909;219;4021;807;8508
2015-04-23 07:00:00.000;37911;37772;38606;38469;34509;226;4021;1190;8508
2015-04-23 07:30:00.000;37516;37351;38402;38246;34150;233;4021;1610;8508
2015-04-23 08:00:00.000;37672;37512;38691;38540;34276;238;4021;2100;8508
2015-04-23 08:30:00.000;37323;37153;38468;38305;33941;242;4021;2730;8508
2015-04-23 09:00:00.000;36785;36495;37917;37633;33427;256;4021;3580;8508
2015-04-23 09:30:00.000;36229;35983;37281;37044;32896;269;4021;4520;8508
2015-04-23 10:00:00.000;35416;35241;36475;36306;32096;267;4021;5460;8508
2015-04-23 10:30:00.000;34571;34453;35588;35473;31280;265;4021;6100;8508
2015-04-23 11:00:00.000;34028;33868;35073;34916;30768;262;4021;6580;8508
2015-04-23 11:30:00.000;33286;33155;34311;34182;30086;258;4021;6880;8508
2015-04-23 12:00:00.000;32803;32674;33788;33662;29640;254;4021;6900;8508
2015-04-23 12:30:00.000;32426;32306;33419;33300;29299;249;4021;6820;8508
2015-04-23 13:00:00.000;32251;32135;33311;33197;29171;248;4021;6650;8508
2015-04-23 13:30:00.000;32073;31965;33057;32950;29015;247;4021;6390;8508
2015-04-23 14:00:00.000;31895;31841;32790;32738;28831;249;4021;5870;8508
2015-04-23 14:30:00.000;32516;32467;33448;33402;29426;251;4021;5280;8508
2015-04-23 15:00:00.000;33415;33392;34381;34363;30255;258;4021;4680;8508
2015-04-23 15:30:00.000;34516;34460;35526;35476;31276;265;4021;4020;8508
2015-04-23 16:00:00.000;35351;35261;36421;36333;32060;261;4021;3310;8508
2015-04-23 16:30:00.000;35708;35596;36788;36679;32423;257;4021;2540;8508
2015-04-23 17:00:00.000;35984;35871;36952;36845;32765;246;4021;1800;8508
2015-04-23 17:30:00.000;36235;36145;37234;37147;33045;235;4021;1170;8508
2015-04-23 18:00:00.000;36185;36104;37116;37040;33081;215;4021;591;8508
2015-04-23 18:30:00.000;36163;36089;37098;37026;33074;194;4021;201;8508
2015-04-23 19:00:00.000;36590;36553;37503;37472;33490;186;4021;57;8508
2015-04-23 19:30:00.000;37457;37423;38408;38382;34314;178;4021;0;8508
2015-04-23 20:00:00.000;36984;36884;38100;38005;33743;175;4021;0;8508
2015-04-23 20:30:00.000;35203;35092;36418;36316;32101;172;4021;0;8508
2015-04-23 21:00:00.000;33211;33103;34277;34172;30272;172;4021;0;8508
2015-04-23 21:30:00.000;31003;30870;31859;31725;28228;171;4021;0;8508
2015-04-23 22:00:00.000;28678;28583;30042;29992;26075;174;4021;0;8508
2015-04-23 22:30:00.000;26871;26816;28819;28578;24420;177;4021;0;8508
2015-04-23 23:00:00.000;25358;25329;27297;27264;23009;187;4021;0;8508
2015-04-23 23:30:00.000;24639;24648;26577;26590;22351;196;4021;0;8508
2015-04-24 00:00:00.000;24674;24692;26716;26736;22461;194;4021;0;8510
2015-04-24 00:30:00.000;24846;24850;26905;26909;22679;192;4021;0;8510
2015-04-24 01:00:00.000;24639;24630;26685;26677;22467;193;4021;0;8510
2015-04-24 01:30:00.000;24319;24283;26362;26330;22132;193;4021;0;8510
2015-04-24 02:00:00.000;23941;23917;25965;25945;21721;191;4021;0;8510
2015-04-24 02:30:00.000;23860;23818;25874;25837;21652;189;4021;0;8510
2015-04-24 03:00:00.000;23748;23688;25759;25705;21535;195;4021;0;8510
2015-04-24 03:30:00.000;23895;23847;25878;25832;21673;201;4021;0;8510
2015-04-24 04:00:00.000;24608;24564;26521;26482;22305;208;4021;0;8510
2015-04-24 04:30:00.000;25146;25151;27063;27072;22811;214;4021;75;8510
2015-04-24 05:00:00.000;27723;27797;29230;29299;25189;226;4021;127;8510
2015-04-24 05:30:00.000;30722;30814;31297;31377;27938;237;4021;400;8510
2015-04-24 06:00:00.000;33964;34027;34473;34538;30845;236;4021;765;8510
2015-04-24 06:30:00.000;35808;35785;36418;36397;32517;235;4021;1200;8510
2015-04-24 07:00:00.000;36640;36544;37443;37351;33245;256;4021;1570;8510
2015-04-24 07:30:00.000;36161;36049;37116;37003;32802;277;4021;2110;8510
2015-04-24 08:00:00.000;36205;36089;37211;37096;32826;310;4021;2600;8510
2015-04-24 08:30:00.000;35953;35808;36958;36815;32592;343;4021;3050;8510
2015-04-24 09:00:00.000;35601;35444;36607;36451;32260;392;4021;3460;8510
2015-04-24 09:30:00.000;35317;35150;36322;36158;31997;441;4021;3900;8510
2015-04-24 10:00:00.000;35094;34958;36217;36084;31784;486;4021;4240;8510
2015-04-24 10:30:00.000;34992;34850;36113;35976;31694;531;4021;4390;8510
2015-04-24 11:00:00.000;34974;34820;36086;35937;31713;581;4021;4450;8510
2015-04-24 11:30:00.000;34488;34308;35660;35485;31320;630;4021;4510;8510
2015-04-24 12:00:00.000;33840;33697;35012;34874;30736;672;4021;4440;8510
2015-04-24 12:30:00.000;33450;33348;34622;34525;30392;714;4021;4390;8510
2015-04-24 13:00:00.000;33429;33315;34601;34491;30458;741;4021;3980;8510
2015-04-24 13:30:00.000;33096;32986;34267;34161;30182;767;4021;3700;8510
2015-04-24 14:00:00.000;32867;32796;33987;33917;29993;803;4021;3200;8510
2015-04-24 14:30:00.000;33208;33206;34348;34351;30302;838;4021;2610;8510
2015-04-24 15:00:00.000;33852;33934;34935;35023;30842;860;4021;2290;8510
2015-04-24 15:30:00.000;34651;34764;35601;35720;31543;881;4021;1840;8510
2015-04-24 16:00:00.000;35332;35412;36256;36342;32123;881;4021;1470;8510
2015-04-24 16:30:00.000;35444;35521;36366;36449;32215;880;4021;1090;8510
2015-04-24 17:00:00.000;35510;35644;36472;36611;32309;862;4021;745;8510
2015-04-24 17:30:00.000;35407;35547;36357;36502;32238;843;4021;460;8510
2015-04-24 18:00:00.000;35237;35341;36159;36264;32135;827;4021;233;8510
2015-04-24 18:30:00.000;35041;35126;35969;36059;31987;811;4021;89;8510
2015-04-24 19:00:00.000;35164;35199;36049;36089;32113;807;4021;21;8510
2015-04-24 19:30:00.000;35322;35324;36330;36337;32274;803;4021;0;8510
2015-04-24 20:00:00.000;34474;34386;35557;35476;31429;828;4021;0;8510
2015-04-24 20:30:00.000;32937;32869;34042;33977;30016;852;4021;0;8510
2015-04-24 21:00:00.000;31061;31030;32015;31989;28287;877;4021;0;8510
2015-04-24 21:30:00.000;29154;29125;29884;29855;26495;902;4021;0;8510
2015-04-24 22:00:00.000;27140;27097;27710;27672;24626;916;4021;0;8510
2015-04-24 22:30:00.000;25403;25396;25931;25931;23039;930;4021;0;8510
2015-04-24 23:00:00.000;23956;23992;25240;25331;21674;942;4021;0;8510
2015-04-24 23:30:00.000;23084;23189;24987;25094;20858;953;4021;0;8510
2015-04-25 00:00:00.000;22970;23099;24867;25000;20840;955;4021;0;8511
2015-04-25 00:30:00.000;23041;23168;24929;25063;20992;956;4021;0;8511
2015-04-25 01:00:00.000;22608;22711;24488;24720;20606;944;4021;0;8511
2015-04-25 01:30:00.000;22174;22287;24049;24294;20168;932;4021;0;8511
2015-04-25 02:00:00.000;21781;21904;23718;23969;19777;924;4021;0;8511
2015-04-25 02:30:00.000;21529;21655;23460;23589;19478;916;4021;0;8511
2015-04-25 03:00:00.000;21359;21481;23278;23401;19279;905;4021;0;8511
2015-04-25 03:30:00.000;21212;21348;23119;23258;19160;894;4021;0;8511
2015-04-25 04:00:00.000;21366;21537;23261;23557;19338;898;4021;0;8511
2015-04-25 04:30:00.000;21386;21576;22988;23294;19385;902;4021;104;8511
2015-04-25 05:00:00.000;22385;22540;23024;23198;20339;916;4021;66;8511
2015-04-25 05:30:00.000;23544;23738;24094;24288;21442;929;4021;170;8511
2015-04-25 06:00:00.000;25448;25669;25969;26194;23215;951;4021;314;8511
2015-04-25 06:30:00.000;27070;27280;27585;27800;24733;973;4021;545;8511
2015-04-25 07:00:00.000;28734;28962;29247;29478;26213;1042;4021;850;8511
2015-04-25 07:30:00.000;29727;29925;30294;30498;27106;1110;4021;1200;8511
2015-04-25 08:00:00.000;30743;30877;31435;31567;27986;1194;4021;1590;8511
2015-04-25 08:30:00.000;30822;30939;31652;31770;28017;1277;4021;1910;8511
2015-04-25 09:00:00.000;30870;31036;31766;31937;28022;1329;4021;2250;8511
2015-04-25 09:30:00.000;30959;31041;31854;31940;28134;1381;4021;2710;8511
2015-04-25 10:00:00.000;30602;30710;31567;31680;27835;1411;4021;3200;8511
2015-04-25 10:30:00.000;30299;30423;31251;31378;27556;1441;4021;3600;8511
2015-04-25 11:00:00.000;30036;30136;30986;31090;27339;1462;4021;3940;8511
2015-04-25 11:30:00.000;29511;29565;30459;30517;26895;1483;4021;4300;8511
2015-04-25 12:00:00.000;28749;28847;29796;29897;26182;1472;4021;4460;8511
2015-04-25 12:30:00.000;28074;28191;29258;29380;25554;1460;4021;4570;8511
2015-04-25 13:00:00.000;27936;28060;29046;29173;25453;1423;4021;4500;8511
2015-04-25 13:30:00.000;27804;27858;28860;28918;25352;1386;4021;4090;8511
2015-04-25 14:00:00.000;27814;27865;28810;28866;25400;1361;4021;3660;8511
2015-04-25 14:30:00.000;28060;28189;29046;29182;25692;1335;4021;3190;8511
2015-04-25 15:00:00.000;28737;28888;29727;29883;26354;1269;4021;2670;8511
2015-04-25 15:30:00.000;29757;29955;30800;31001;27304;1202;4021;2060;8511
2015-04-25 16:00:00.000;31100;31281;32159;32343;28595;1128;4021;1530;8511
2015-04-25 16:30:00.000;31996;32187;33088;33282;29510;1053;4021;1050;8511
2015-04-25 17:00:00.000;32503;32684;33535;33717;30013;997;4021;671;8511
2015-04-25 17:30:00.000;32721;32862;33669;33815;30218;940;4021;427;8511
2015-04-25 18:00:00.000;32756;32849;33640;33737;30294;907;4021;210;8511
2015-04-25 18:30:00.000;32546;32592;33375;33427;30111;874;4021;95;8511
2015-04-25 19:00:00.000;32740;32620;33558;33445;30236;850;4021;90;8511
2015-04-25 19:30:00.000;32676;32565;33610;33505;30144;825;4021;0;8511
2015-04-25 20:00:00.000;32425;32317;33394;33285;29767;810;4021;0;8511
2015-04-25 20:30:00.000;31521;31389;32470;32346;28930;794;4021;0;8511
2015-04-25 21:00:00.000;30225;30086;31199;31064;27719;768;4021;0;8511
2015-04-25 21:30:00.000;28807;28655;29636;29486;26371;742;4021;0;8511
2015-04-25 22:00:00.000;27088;26952;27812;27682;24704;723;4021;0;8511
2015-04-25 22:30:00.000;25701;25576;26359;26247;23388;703;4021;0;8511
2015-04-25 23:00:00.000;24309;24187;24892;24777;22123;699;4021;0;8511
2015-04-25 23:30:00.000;23456;23385;24079;24013;21349;694;4021;0;8511
2015-04-26 00:00:00.000;23372;23324;24240;24193;21319;669;4021;0;8513
2015-04-26 00:30:00.000;23628;23509;25451;25371;21620;643;4021;0;8513
2015-04-26 01:00:00.000;23299;23164;25264;25133;21339;628;4021;0;8513
2015-04-26 01:30:00.000;22824;22722;24778;24676;20837;612;4021;0;8513
2015-04-26 02:00:00.000;22413;22348;24362;24300;20380;591;4021;0;8513
2015-04-26 02:30:00.000;22143;22083;24084;24025;20042;570;4021;0;8513
2015-04-26 03:00:00.000;21854;21812;23787;23745;19723;569;4021;0;8513
2015-04-26 03:30:00.000;21707;21657;23630;23580;19593;567;4021;0;8513
2015-04-26 04:00:00.000;21676;21625;23595;23545;19572;564;4021;0;8513
2015-04-26 04:30:00.000;21249;21210;23153;23115;19197;560;4021;87;8513
2015-04-26 05:00:00.000;21779;21754;23668;23643;19687;538;4021;92;8513
2015-04-26 05:30:00.000;22455;22480;23672;23831;20299;515;4021;287;8513
2015-04-26 06:00:00.000;23783;23801;24365;24386;21512;502;4021;547;8513
2015-04-26 06:30:00.000;25067;25065;25656;25661;22723;488;4021;856;8513
2015-04-26 07:00:00.000;26687;26669;27271;27263;24188;509;4021;1190;8513
2015-04-26 07:30:00.000;27803;27813;28320;28334;25225;529;4021;1640;8513
2015-04-26 08:00:00.000;29144;29143;29673;29676;26442;537;4021;2060;8513
2015-04-26 08:30:00.000;29926;29867;30499;30444;27142;545;4021;2420;8513
2015-04-26 09:00:00.000;30484;30438;30996;30954;27621;561;4021;2720;8513
2015-04-26 09:30:00.000;30757;30667;31270;31183;27843;576;4021;2940;8513
2015-04-26 10:00:00.000;30967;30868;31555;31461;28051;591;4021;3350;8513
2015-04-26 10:30:00.000;31027;30939;31819;31735;28156;606;4021;3470;8513
2015-04-26 11:00:00.000;31147;31062;32010;31930;28308;636;4021;3780;8513
2015-04-26 11:30:00.000;30911;30818;31834;31745;28133;666;4021;3930;8513
2015-04-26 12:00:00.000;30388;30253;31286;31153;27710;711;4021;4050;8513
2015-04-26 12:30:00.000;29553;29443;30383;30273;26951;756;4021;4110;8513
2015-04-26 13:00:00.000;29155;29049;29896;29791;26604;794;4021;4040;8513
2015-04-26 13:30:00.000;28891;28790;29616;29519;26341;831;4021;3770;8513
2015-04-26 14:00:00.000;28807;28712;29491;29399;26236;871;4021;3550;8513
2015-04-26 14:30:00.000;29059;28965;29745;29651;26476;911;4021;3330;8513
2015-04-26 15:00:00.000;29491;29423;30185;30121;26859;959;4021;3010;8513
2015-04-26 15:30:00.000;30222;30152;30946;30879;27525;1007;4021;2810;8513
2015-04-26 16:00:00.000;30937;30885;31634;31585;28220;1008;4021;2410;8513
2015-04-26 16:30:00.000;31308;31247;32033;31976;28626;1008;4021;1980;8513
2015-04-26 17:00:00.000;31660;31587;32400;32332;29048;961;4021;1590;8513
2015-04-26 17:30:00.000;31974;31896;32717;32644;29361;914;4021;1170;8513
2015-04-26 18:00:00.000;32309;32233;33088;33017;29662;846;4021;729;8513
2015-04-26 18:30:00.000;32456;32366;33237;33150;29763;778;4021;341;8513
2015-04-26 19:00:00.000;32952;32854;33707;33609;30144;736;4021;78;8513
2015-04-26 19:30:00.000;33828;33786;34626;34583;30948;694;4021;0;8513
2015-04-26 20:00:00.000;33829;33710;34722;34608;30832;663;4021;0;8513
2015-04-26 20:30:00.000;32328;32211;33074;32962;29466;631;4021;0;8513
2015-04-26 21:00:00.000;30927;30809;31694;31582;28209;596;4021;0;8513
2015-04-26 21:30:00.000;28693;28580;29436;29327;26128;560;4021;0;8513
2015-04-26 22:00:00.000;26494;26491;27102;27105;24097;541;4021;0;8513
2015-04-26 22:30:00.000;24939;24863;25551;25390;22647;521;4021;0;8513
2015-04-26 23:00:00.000;23647;23544;24575;24482;21460;512;4021;0;8513
2015-04-26 23:30:00.000;22912;22942;24369;24416;20786;503;4021;0;8513
2015-04-27 00:00:00.000;23100;23264;24738;25157;20998;500;4021;0;8515
2015-04-27 00:30:00.000;23528;23765;25325;25634;21415;496;4021;0;8515
2015-04-27 01:00:00.000;23464;23616;25326;25478;21355;504;4021;0;8515
2015-04-27 01:30:00.000;23270;23376;25135;25246;21167;512;4021;0;8515
2015-04-27 02:00:00.000;23060;23167;24980;25088;20914;515;4021;0;8515
2015-04-27 02:30:00.000;23058;23120;24876;25028;20875;517;4021;0;8515
2015-04-27 03:00:00.000;23026;23102;24925;25003;20844;528;4021;0;8515
2015-04-27 03:30:00.000;23239;23324;25091;25216;21022;538;4021;0;8515
2015-04-27 04:00:00.000;23985;24019;25421;25662;21739;524;4021;0;8515
2015-04-27 04:30:00.000;24771;24856;25925;25904;22474;510;4021;118;8515
2015-04-27 05:00:00.000;27853;27974;28390;28495;25291;497;4021;236;8515
2015-04-27 05:30:00.000;31037;31137;31551;31657;28193;484;4021;635;8515
2015-04-27 06:00:00.000;34559;34616;35073;35133;31358;457;4021;1130;8515
2015-04-27 06:30:00.000;36215;36168;36863;36821;32833;430;4021;1740;8515
2015-04-27 07:00:00.000;36623;36528;37471;37379;33138;444;4021;2390;8515
2015-04-27 07:30:00.000;35953;35830;36911;36788;32517;457;4021;3130;8515
2015-04-27 08:00:00.000;35952;35850;36910;36809;32536;468;4021;3950;8515
2015-04-27 08:30:00.000;35549;35432;36507;36395;32200;478;4021;4660;8515
2015-04-27 09:00:00.000;35066;34939;36066;35944;31755;518;4021;5270;8515
2015-04-27 09:30:00.000;34813;34694;35805;35691;31528;557;4021;5640;8515
2015-04-27 10:00:00.000;34734;34621;35816;35708;31459;618;4021;5800;8515
2015-04-27 10:30:00.000;34658;34551;35856;35755;31382;678;4021;5920;8515
2015-04-27 11:00:00.000;34687;34596;35820;35732;31432;756;4021;5970;8515
2015-04-27 11:30:00.000;34468;34346;35542;35424;31259;833;4021;5650;8515
2015-04-27 12:00:00.000;34294;34182;35318;35208;31126;883;4021;5190;8515
2015-04-27 12:30:00.000;34169;34070;35224;35130;31028;933;4021;4850;8515
2015-04-27 13:00:00.000;34248;34132;35266;35158;31071;978;4021;4240;8515
2015-04-27 13:30:00.000;34304;34174;35320;35196;31069;1023;4021;3730;8515
2015-04-27 14:00:00.000;34313;34221;35276;35187;31052;1060;4021;3300;8515
